transaction_id,persona_id,date,description,amount,category,is_labelled
30990,P10,11/03/2024,CARD PURCHASE 11MAR ST DREUX 3051 NORTH HOBART,6.04,,False
30991,P10,11/03/2024,EFTPOS PURCHASE 7-ELEVEN NORTH HOBART TID 346258,3.06,,False
30992,P10,12/03/2024,DIRECT DEBIT - TPG INTERNET DDR ID 090960,98.25,,False
30993,P10,12/03/2024,CARD PURCHASE 12MAR 7-ELEVEN 1464 BATTERY PT,7.64,,False
30994,P10,12/03/2024,VISA PURCHASE DAILY GRIND SANDY BAY,4.85,,False
30995,P10,12/03/2024,POS MAD MEX BATTERY PT TID 471717,14.03,,False
30996,P10,12/03/2024,CARD PURCHASE 12MAR HENRY COFFEE 1842 NORTH HOBART,5.05,,False
30997,P10,12/03/2024,EFTPOS PURCHASE HENRY COFFEE NORTH HOBART TID 781265,4.91,,False
30998,P10,12/03/2024,EFTPOS PURCHASE MAD MEX CBD TID 775088,16.02,,False
30999,P10,13/03/2024,CARD PURCHASE 13MAR 7-ELEVEN 6441 BATTERY PT,38.95,,False
31000,P10,13/03/2024,UBER *EATS HELP.UBER.COM NLD REF 89627,39.69,,False
31001,P10,13/03/2024,VISA PURCHASE RUBY COFFEE SANDY BAY,4.84,,False
31002,P10,13/03/2024,POS HOKKAIDO RAMEN CBD TID 758268,9.56,,False
31003,P10,13/03/2024,APPLE.COM/BILL,3.49,,False
31004,P10,14/03/2024,POS DAILY GRIND CBD TID 328834,6.45,,False
31005,P10,14/03/2024,CARD PURCHASE 14MAR MECCA 5061 SANDY BAY,4.82,,False
31006,P10,14/03/2024,VISA PURCHASE MAD MEX CBD,10.58,,False
31007,P10,14/03/2024,POS ST DREUX SANDY BAY TID 151019,5.1,,False
31008,P10,14/03/2024,POS BANH MI SANDY BAY TID 689250,17.15,,False
31009,P10,14/03/2024,APPLE.COM/BILL,2.99,,False
31010,P10,15/03/2024,PAYROLL Harbour Media NET PAY,-2017.78,,False
31011,P10,15/03/2024,NETBANK TRANSFER TO SAVER,376.79,,False
31012,P10,15/03/2024,VISA PURCHASE HOKKAIDO RAMEN NORTH HOBART,12.08,,False
31013,P10,15/03/2024,POS HENRY COFFEE BATTERY PT TID 420546,5.04,,False
31014,P10,16/03/2024,UBER *TRIP HELP.UBER.COM NLD TRIP 690146,28.71,,False
31015,P10,16/03/2024,BOLT *TRIP HOBART,26.56,,False
31016,P10,16/03/2024,EFTPOS PURCHASE GOLDEN LOTUS BATTERY PT TID 499697,30.37,,False
31017,P10,16/03/2024,APPLE.COM/BILL,3.49,,False
31018,P10,17/03/2024,POS BANH MI CBD TID 631119,88.65,,False
31019,P10,17/03/2024,APPLE.COM/BILL,2.99,,False
31020,P10,18/03/2024,PAYID TRANSFER TO RENT HOBART 11 REF 31111,593.47,,False
31021,P10,18/03/2024,POS HOKKAIDO RAMEN BATTERY PT TID 247642,8.89,,False
31022,P10,18/03/2024,VISA PURCHASE ROLLD CBD,15.28,,False
31023,P10,18/03/2024,EFTPOS PURCHASE ROLLD NORTH HOBART TID 831364,17.22,,False
31024,P10,18/03/2024,POS DAILY GRIND BATTERY PT TID 949662,5.42,,False
31025,P10,19/03/2024,OSKO PAYMENT FROM ALEX D REF LUNCH,-29.27,,False
31026,P10,19/03/2024,UBER *EATS HELP.UBER.COM NLD,37.95,,False
31027,P10,19/03/2024,POS HENRY COFFEE BATTERY PT TID 350933,6.13,,False
31028,P10,19/03/2024,POS BANH MI CBD TID 912404,13.94,,False
31029,P10,19/03/2024,POS PITA PIT CBD TID 215770,17.74,,False
31030,P10,19/03/2024,VISA PURCHASE MECCA SANDY BAY,6.35,,False
31031,P10,19/03/2024,CARD PURCHASE 19MAR SINGLE O 5664 NORTH HOBART,6.04,,False
31032,P10,20/03/2024,DOORDASH *ORDER DOORDASH.COM AUS,41.87,,False
31033,P10,20/03/2024,EFTPOS PURCHASE COFFEE HERO CBD TID 776564,6.32,,False
31034,P10,20/03/2024,VISA PURCHASE HOKKAIDO RAMEN SANDY BAY,17.27,,False
31035,P10,20/03/2024,EFTPOS PURCHASE BANH MI BATTERY PT TID 452728,11.56,,False
31036,P10,20/03/2024,POS SINGLE O SANDY BAY TID 341077,5.18,,False
31037,P10,20/03/2024,POS GUZMAN Y GOMEZ BATTERY PT TID 712358,18.24,,False
31038,P10,20/03/2024,EFTPOS PURCHASE DAILY GRIND BATTERY PT TID 292213,5.84,,False
31039,P10,21/03/2024,POS CAMPOS BATTERY PT TID 521508,6.26,,False
31040,P10,21/03/2024,CARD PURCHASE 21MAR CAMPOS 2994 NORTH HOBART,5.1,,False
31041,P10,21/03/2024,VISA PURCHASE MECCA BATTERY PT,6.08,,False
31042,P10,21/03/2024,EFTPOS PURCHASE CAMPOS SANDY BAY TID 690837,5.29,,False
31043,P10,21/03/2024,EFTPOS PURCHASE HENRY COFFEE NORTH HOBART TID 690731,6.22,,False
31044,P10,22/03/2024,GREENCARD TOP UP HOBART TAS,40.0,,False
31045,P10,22/03/2024,UBER *TRIP HELP.UBER.COM NLD TRIP 424081,29.89,,False
31046,P10,22/03/2024,VISA PURCHASE TANPOPO JAPANESE CBD,13.44,,False
31047,P10,22/03/2024,POS RUBY COFFEE SANDY BAY TID 480612,6.43,,False
31048,P10,22/03/2024,VISA PURCHASE COFFEE HERO BATTERY PT,4.89,,False
31049,P10,22/03/2024,CARD PURCHASE 22MAR PRICELINE PHARMACY BROADWAY 2311 NORTH HOBART,22.7,,False
31050,P10,23/03/2024,EFTPOS PURCHASE ST DREUX CBD TID 649373,4.61,,False
31051,P10,23/03/2024,CARD PURCHASE 23MAR PITA PIT 4205 CBD,11.49,,False
31052,P10,23/03/2024,POS DAILY GRIND SANDY BAY TID 210601,5.33,,False
31053,P10,23/03/2024,APPLE.COM/BILL,4.49,,False
31054,P10,24/03/2024,EFTPOS PURCHASE WOOLWORTHS SANDY BAY TID 253755,131.5,,False
31055,P10,24/03/2024,CARD PURCHASE 24MAR CAMPOS 1994 SANDY BAY,5.85,,False
31056,P10,24/03/2024,POS HENRY COFFEE SANDY BAY TID 278323,5.95,,False
31057,P10,24/03/2024,EFTPOS PURCHASE PRICELINE PHARMACY BROADWAY SANDY BAY TID 448563,23.18,,False
31058,P10,25/03/2024,PAYID TRANSFER TO RENT HOBART 12 REF 67527,593.47,,False
31059,P10,25/03/2024,VISA PURCHASE ST DREUX NORTH HOBART,4.87,,False
31060,P10,25/03/2024,VISA PURCHASE DAILY GRIND SANDY BAY,6.43,,False
31061,P10,25/03/2024,VISA PURCHASE ST DREUX NORTH HOBART,6.06,,False
31062,P10,25/03/2024,EFTPOS PURCHASE DAILY GRIND NORTH HOBART TID 775459,5.53,,False
31063,P10,25/03/2024,NETBANK TRANSFER FROM SAVER,-2196.12,,False
31064,P10,26/03/2024,POS MECCA CBD TID 670217,5.72,,False
31065,P10,26/03/2024,EFTPOS PURCHASE SINGLE O CBD TID 969931,6.25,,False
31066,P10,26/03/2024,CARD PURCHASE 26MAR 7-ELEVEN 4582 CBD,7.78,,False
31067,P10,26/03/2024,EFTPOS PURCHASE MECCA NORTH HOBART TID 792940,4.73,,False
31068,P10,26/03/2024,EFTPOS PURCHASE HOKKAIDO RAMEN BATTERY PT TID 825164,10.01,,False
31069,P10,26/03/2024,CARD PURCHASE 26MAR HENRY COFFEE 7674 NORTH HOBART,4.59,,False
31070,P10,27/03/2024,POS COFFEE HERO NORTH HOBART TID 257120,5.35,,False
31071,P10,27/03/2024,VISA PURCHASE GUZMAN Y GOMEZ BATTERY PT,10.63,,False
31072,P10,28/03/2024,POS RUBY COFFEE CBD TID 315813,6.34,,False
31073,P10,28/03/2024,CARD PURCHASE 28MAR ST DREUX 8001 CBD,5.09,,False
31074,P10,28/03/2024,VISA PURCHASE SINGLE O NORTH HOBART,4.69,,False
31075,P10,28/03/2024,EFTPOS PURCHASE HENRY COFFEE BATTERY PT TID 763633,6.17,,False
31076,P10,28/03/2024,VISA PURCHASE ST DREUX NORTH HOBART,5.32,,False
31077,P10,29/03/2024,PAYROLL Harbour Media NET PAY,-2017.78,,False
31078,P10,29/03/2024,UBER *TRIP HELP.UBER.COM NLD TRIP 574934,29.09,,False
31079,P10,29/03/2024,POS ROLLD CBD TID 772493,11.57,,False
31080,P10,30/03/2024,UBER *TRIP HELP.UBER.COM NLD,18.68,,False
31081,P10,31/03/2024,UBER *EATS HELP.UBER.COM NLD ORD 421429,18.33,,False
31082,P10,31/03/2024,POS PITA PIT BATTERY PT TID 366783,17.38,,False
31083,P10,31/03/2024,CARD PURCHASE 31MAR RUBY COFFEE 9383 NORTH HOBART,5.62,,False
31084,P10,31/03/2024,VISA PURCHASE CHEMIST WAREHOUSE NEWTOWN NORTH HOBART,39.78,,False
31085,P10,01/04/2024,PAYID TRANSFER TO RENT HOBART 13 REF 01445,593.47,,False
31086,P10,01/04/2024,DIRECT DEBIT BUPA AUSTRALIA,147.79,,False
31087,P10,01/04/2024,MENULOG ONLINE AUSTRALIA REF 55395,32.1,,False
31088,P10,02/04/2024,EFTPOS PURCHASE DAILY GRIND BATTERY PT TID 391017,4.52,,False
31089,P10,02/04/2024,CARD PURCHASE 02APR GUZMAN Y GOMEZ 7112 CBD,12.42,,False
31090,P10,02/04/2024,POS SUSHI HUB CBD TID 740053,13.39,,False
31091,P10,02/04/2024,VISA PURCHASE ST DREUX SANDY BAY,5.36,,False
31092,P10,02/04/2024,EFTPOS PURCHASE MAD MEX SANDY BAY TID 799287,14.76,,False
31093,P10,02/04/2024,EFTPOS PURCHASE MECCA NORTH HOBART TID 114650,4.63,,False
31094,P10,02/04/2024,CARD PURCHASE 02APR DAISO SYDNEY 8749 NORTH HOBART,68.9,,False
31095,P10,03/04/2024,CARD PURCHASE 03APR COLES 1633 NORTH HOBART,38.95,,False
31096,P10,03/04/2024,CARD PURCHASE 03APR CAMPOS 5556 SANDY BAY,5.16,,False
31097,P10,03/04/2024,VISA PURCHASE 7-ELEVEN NORTH HOBART,3.16,,False
31098,P10,03/04/2024,POS HENRY COFFEE NORTH HOBART TID 884864,5.12,,False
31099,P10,03/04/2024,CARD PURCHASE 03APR ROLLD 2112 BATTERY PT,17.07,,False
31100,P10,03/04/2024,POS HENRY COFFEE NORTH HOBART TID 792423,5.59,,False
31101,P10,03/04/2024,VISA PURCHASE MECCA CBD,5.35,,False
31102,P10,03/04/2024,EFTPOS PURCHASE MECCA SANDY BAY TID 268960,5.23,,False
31103,P10,03/04/2024,VISA PURCHASE MECCA NORTH HOBART,5.05,,False
31104,P10,03/04/2024,EFTPOS PURCHASE 7-ELEVEN SANDY BAY TID 731409,6.46,,False
31105,P10,04/04/2024,POS PITA PIT NORTH HOBART TID 237848,13.27,,False
31106,P10,04/04/2024,EFTPOS PURCHASE GUZMAN Y GOMEZ CBD TID 869198,10.7,,False
31107,P10,04/04/2024,EFTPOS PURCHASE MAD MEX CBD TID 893017,17.79,,False
31108,P10,04/04/2024,EFTPOS PURCHASE ROLLD BATTERY PT TID 958231,17.5,,False
31109,P10,04/04/2024,CARD PURCHASE 04APR ROLLD 3393 NORTH HOBART,12.98,,False
31110,P10,04/04/2024,APPLE.COM/BILL,3.49,,False
31111,P10,05/04/2024,DIRECT DEBIT OPTUS BILL DDR ID 090649,82.29,,False
31112,P10,05/04/2024,SPOTIFY P0652 STOCKHOLM,13.16,,False
31113,P10,05/04/2024,GREENCARD TOP UP HOBART TAS SVC 33726546,40.0,,False
31114,P10,05/04/2024,UBER *TRIP HELP.UBER.COM NLD,24.62,,False
31115,P10,05/04/2024,EFTPOS PURCHASE 7-ELEVEN NORTH HOBART TID 300137,3.19,,False
31116,P10,05/04/2024,POS SINGLE O NORTH HOBART TID 602150,5.35,,False
31117,P10,05/04/2024,CARD PURCHASE 05APR MUJI SYDNEY 9133 BATTERY PT,75.9,,False
31118,P10,06/04/2024,BOLT *TRIP HOBART,24.77,,False
31119,P10,06/04/2024,UBER *TRIP HELP.UBER.COM NLD TRIP 041454,23.51,,False
31120,P10,06/04/2024,CARD PURCHASE 06APR THAI RASOI 5337 CBD,65.5,,False
31121,P10,06/04/2024,EFTPOS PURCHASE 7-ELEVEN NORTH HOBART TID 908330,8.85,,False
31122,P10,06/04/2024,EFTPOS PURCHASE DAILY GRIND CBD TID 855906,5.12,,False
31123,P10,07/04/2024,POS WOOLWORTHS CBD TID 135302,33.99,,False
31124,P10,07/04/2024,UBER *EATS HELP.UBER.COM NLD,35.18,,False
31125,P10,07/04/2024,POS COFFEE HERO NORTH HOBART TID 463014,6.11,,False
31126,P10,07/04/2024,VISA PURCHASE MECCA SANDY BAY,5.08,,False
31127,P10,08/04/2024,OSKO PAYMENT RENT HOBART 14,593.47,,False
31128,P10,08/04/2024,NETFLIX.COM AMSTERDAM NLD,22.84,,False
31129,P10,08/04/2024,EFTPOS PURCHASE ALDI NORTH HOBART TID 670948,118.45,,False
31130,P10,08/04/2024,CARD PURCHASE 08APR 7-ELEVEN 9728 NORTH HOBART,5.94,,False
31131,P10,08/04/2024,EFTPOS PURCHASE ST DREUX CBD TID 146839,5.25,,False
31132,P10,09/04/2024,CARD PURCHASE 09APR ST DREUX 2482 NORTH HOBART,5.99,,False
31133,P10,09/04/2024,CARD PURCHASE 09APR CAMPOS 4871 NORTH HOBART,5.45,,False
31134,P10,09/04/2024,VISA PURCHASE RUBY COFFEE CBD,6.27,,False
31135,P10,09/04/2024,POS MAD MEX CBD TID 870543,13.23,,False
31136,P10,09/04/2024,POS ST DREUX BATTERY PT TID 597872,6.49,,False
31137,P10,09/04/2024,CARD PURCHASE 09APR RUBY COFFEE 7219 CBD,5.14,,False
31138,P10,09/04/2024,POS 7-ELEVEN NORTH HOBART TID 269780,7.06,,False
31139,P10,09/04/2024,VISA PURCHASE SINGLE O SANDY BAY,5.28,,False
31140,P10,10/04/2024,POS BANH MI SANDY BAY TID 829761,15.06,,False
31141,P10,10/04/2024,POS SINGLE O SANDY BAY TID 989941,4.93,,False
31142,P10,10/04/2024,POS MECCA BATTERY PT TID 319070,4.62,,False
31143,P10,10/04/2024,VISA PURCHASE HENRY COFFEE NORTH HOBART,4.68,,False
31144,P10,10/04/2024,VISA PURCHASE MAD MEX BATTERY PT,15.31,,False
31145,P10,10/04/2024,CARD PURCHASE 10APR SUSHI HUB 7435 BATTERY PT,10.42,,False
31146,P10,10/04/2024,APPLE.COM/BILL AUS,4.49,,False
31147,P10,11/04/2024,APPLE.COM/BILL ICLD 50GB,1.82,,False
31148,P10,11/04/2024,GREENCARD TOP UP HOBART TAS TXN 307513,30.0,,False
31149,P10,11/04/2024,POS IGA CBD TID 944740,20.7,,False
31150,P10,11/04/2024,VISA PURCHASE COFFEE HERO NORTH HOBART,5.09,,False
31151,P10,11/04/2024,CARD PURCHASE 11APR HENRY COFFEE 8062 SANDY BAY,6.13,,False
31152,P10,11/04/2024,VISA PURCHASE CAMPOS CBD,6.32,,False
31153,P10,11/04/2024,POS SINGLE O NORTH HOBART TID 545370,5.51,,False
31154,P10,11/04/2024,CARD PURCHASE 11APR CHEMIST WAREHOUSE NEWTOWN 4329 NORTH HOBART,28.99,,False
31155,P10,12/04/2024,PAYROLL Harbour Media NET PAY,-2017.78,,False
31156,P10,12/04/2024,NETBANK TRANSFER TO SAVER,643.11,,False
31157,P10,12/04/2024,DIRECT DEBIT - TPG INTERNET,98.25,,False
31158,P10,12/04/2024,UBER *TRIP HELP.UBER.COM NLD TRIP 126798,19.67,,False
31159,P10,12/04/2024,UBER *EATS HELP.UBER.COM NLD ORD 341692,38.61,,False
31160,P10,12/04/2024,POS ST DREUX CBD TID 805091,5.38,,False
31161,P10,13/04/2024,CARD PURCHASE 13APR GOLDEN LOTUS 3187 BATTERY PT,37.23,,False
31162,P10,13/04/2024,CARD PURCHASE 13APR HOKKAIDO RAMEN 6465 BATTERY PT,13.03,,False
31163,P10,13/04/2024,VISA PURCHASE MECCA BATTERY PT,4.81,,False
31164,P10,13/04/2024,EFTPOS PURCHASE KMART BROADWAY CBD TID 190803,113.15,,False
31165,P10,14/04/2024,EFTPOS PURCHASE COLES CBD TID 740966,90.99,,False
31166,P10,14/04/2024,CARD PURCHASE 14APR DAILY GRIND 6802 BATTERY PT,4.75,,False
31167,P10,14/04/2024,CARD PURCHASE 14APR CAMPOS 2718 BATTERY PT,5.64,,False
31168,P10,14/04/2024,POS GUZMAN Y GOMEZ BATTERY PT TID 706472,16.81,,False
31169,P10,14/04/2024,APPLE.COM/BILL AUS,1.49,,False
31170,P10,15/04/2024,PAYID TRANSFER TO RENT HOBART 15 REF 03723,593.47,,False
31171,P10,15/04/2024,CARD PURCHASE 15APR SUSHI HUB 8893 BATTERY PT,17.62,,False
31172,P10,15/04/2024,POS TANPOPO JAPANESE BATTERY PT TID 494300,9.46,,False
31173,P10,15/04/2024,CARD PURCHASE 15APR CAMPOS 8479 CBD,4.81,,False
31174,P10,15/04/2024,POS HOKKAIDO RAMEN SANDY BAY TID 249110,15.04,,False
31175,P10,15/04/2024,CARD PURCHASE 15APR BANH MI 1361 CBD,13.69,,False
31176,P10,16/04/2024,CARD PURCHASE 16APR HENRY COFFEE 2107 BATTERY PT,5.12,,False
31177,P10,16/04/2024,EFTPOS PURCHASE 7-ELEVEN CBD TID 440286,4.91,,False
31178,P10,17/04/2024,EFTPOS PURCHASE CAMPOS SANDY BAY TID 159423,5.59,,False
31179,P10,17/04/2024,POS PITA PIT BATTERY PT TID 911572,17.77,,False
31180,P10,17/04/2024,EFTPOS PURCHASE SINGLE O BATTERY PT TID 134658,4.76,,False
31181,P10,17/04/2024,EFTPOS PURCHASE 7-ELEVEN CBD TID 299064,8.68,,False
31182,P10,17/04/2024,EFTPOS PURCHASE HENRY COFFEE NORTH HOBART TID 730675,4.69,,False
31183,P10,17/04/2024,CARD PURCHASE 17APR AMZN Mktp AU SYDNEY 4555 CBD,85.7,,False
31184,P10,18/04/2024,GREENCARD TOP UP HOBART TAS TXN 479650,60.0,,False
31185,P10,18/04/2024,EFTPOS PURCHASE SUSHI HUB SANDY BAY TID 451563,17.24,,False
31186,P10,18/04/2024,VISA PURCHASE MAD MEX BATTERY PT,14.35,,False
31187,P10,18/04/2024,POS ROLLD NORTH HOBART TID 963284,12.95,,False
31188,P10,18/04/2024,POS 7-ELEVEN SANDY BAY TID 773980,7.88,,False
31189,P10,18/04/2024,POS PITA PIT SANDY BAY TID 127427,11.95,,False
31190,P10,18/04/2024,EFTPOS PURCHASE ROLLD BATTERY PT TID 918689,12.85,,False
31191,P10,19/04/2024,VISA PURCHASE CAMPOS BATTERY PT,5.45,,False
31192,P10,19/04/2024,VISA PURCHASE HENRY COFFEE BATTERY PT,5.97,,False
31193,P10,19/04/2024,CARD PURCHASE 19APR HENRY COFFEE 9079 BATTERY PT,5.03,,False
31194,P10,20/04/2024,EFTPOS PURCHASE COLES BATTERY PT TID 628421,19.9,,False
31195,P10,20/04/2024,UBER *EATS HELP.UBER.COM NLD REF 90627,21.94,,False
31196,P10,20/04/2024,VISA PURCHASE CAMPOS NORTH HOBART,6.38,,False
31197,P10,20/04/2024,EFTPOS PURCHASE ST DREUX SANDY BAY TID 316636,5.23,,False
31198,P10,20/04/2024,EFTPOS PURCHASE ST DREUX CBD TID 554577,6.0,,False
31199,P10,20/04/2024,VISA PURCHASE CHEMIST WAREHOUSE NEWTOWN BATTERY PT,30.5,,False
31200,P10,21/04/2024,VISA PURCHASE HARRIS FARM BATTERY PT,119.5,,False
31201,P10,21/04/2024,CARD PURCHASE 21APR ST DREUX 5652 CBD,5.86,,False
31202,P10,21/04/2024,POS CAMPOS BATTERY PT TID 222516,5.02,,False
31203,P10,21/04/2024,EFTPOS PURCHASE ST DREUX SANDY BAY TID 689877,4.86,,False
31204,P10,22/04/2024,PAYID TRANSFER TO RENT HOBART 16 REF 43514,593.47,,False
31205,P10,22/04/2024,CARD PURCHASE 22APR ST DREUX 3613 CBD,5.87,,False
31206,P10,22/04/2024,CARD PURCHASE 22APR PITA PIT 9175 BATTERY PT,16.64,,False
31207,P10,22/04/2024,VISA PURCHASE PITA PIT CBD,16.58,,False
31208,P10,22/04/2024,POS PRICELINE PHARMACY BROADWAY BATTERY PT TID 777464,54.99,,False
31209,P10,22/04/2024,APPLE.COM/BILL AUS,1.49,,False
31210,P10,22/04/2024,NETBANK TRANSFER FROM SAVER,-2533.71,,False
31211,P10,23/04/2024,CARD PURCHASE 23APR 7-ELEVEN 3048 CBD,3.9,,False
31212,P10,23/04/2024,POS RUBY COFFEE CBD TID 890011,5.27,,False
31213,P10,23/04/2024,VISA PURCHASE ST DREUX CBD,4.81,,False
31214,P10,23/04/2024,POS ROLLD CBD TID 990810,14.66,,False
31215,P10,23/04/2024,POS RUBY COFFEE CBD TID 947964,5.06,,False
31216,P10,24/04/2024,POS HOKKAIDO RAMEN CBD TID 144314,14.57,,False
31217,P10,24/04/2024,VISA PURCHASE PITA PIT SANDY BAY,10.9,,False
31218,P10,24/04/2024,CARD PURCHASE 24APR ST DREUX 4531 BATTERY PT,5.53,,False
31219,P10,24/04/2024,CARD PURCHASE 24APR HENRY COFFEE 3184 NORTH HOBART,5.8,,False
31220,P10,24/04/2024,VISA PURCHASE AMZN Mktp AU SYDNEY NORTH HOBART,155.29,,False
31221,P10,25/04/2024,EFTPOS PURCHASE WOOLWORTHS SANDY BAY TID 542068,43.49,,False
31222,P10,25/04/2024,UBER *EATS HELP.UBER.COM NLD ORD 640681,24.18,,False
31223,P10,25/04/2024,VISA PURCHASE SUSHI HUB CBD,14.38,,False
31224,P10,25/04/2024,EFTPOS PURCHASE MECCA NORTH HOBART TID 176374,5.29,,False
31225,P10,25/04/2024,VISA PURCHASE MECCA SANDY BAY,4.68,,False
31226,P10,26/04/2024,PAYROLL Harbour Media NET PAY,-2017.78,,False
31227,P10,26/04/2024,NBK TRSF TO SAVER,574.43,,False
31228,P10,26/04/2024,BOLT *TRIP HOBART,32.78,,False
31229,P10,26/04/2024,CARD PURCHASE 26APR HENRY COFFEE 6152 NORTH HOBART,5.49,,False
31230,P10,26/04/2024,CARD PURCHASE 26APR COFFEE HERO 8037 CBD,6.08,,False
31231,P10,26/04/2024,EFTPOS PURCHASE SUSHI HUB NORTH HOBART TID 233378,12.84,,False
31232,P10,26/04/2024,POS GUZMAN Y GOMEZ NORTH HOBART TID 223386,17.94,,False
31233,P10,26/04/2024,VISA PURCHASE COFFEE HERO CBD,6.17,,False
31234,P10,27/04/2024,UBER *EATS HELP.UBER.COM NLD REF 73699,41.03,,False
31235,P10,27/04/2024,CARD PURCHASE 27APR KBBQ 1822 BATTERY PT,29.37,,False
31236,P10,27/04/2024,VISA PURCHASE PITA PIT NORTH HOBART,10.93,,False
31237,P10,27/04/2024,CARD PURCHASE 27APR CAMPOS 7327 NORTH HOBART,4.7,,False
31238,P10,27/04/2024,CARD PURCHASE 27APR MECCA 1783 CBD,5.34,,False
31239,P10,28/04/2024,POS COLES CBD TID 905323,157.95,,False
31240,P10,28/04/2024,MENULOG ONLINE AUSTRALIA ORD 494293,24.19,,False
31241,P10,28/04/2024,CARD PURCHASE 28APR COFFEE HERO 9115 BATTERY PT,6.3,,False
31242,P10,28/04/2024,POS RUBY COFFEE SANDY BAY TID 720704,5.83,,False
31243,P10,28/04/2024,POS MAD MEX CBD TID 745211,9.35,,False
31244,P10,28/04/2024,POS 7-ELEVEN SANDY BAY TID 765742,7.4,,False
31245,P10,29/04/2024,PAYID TRANSFER TO RENT HOBART 17 REF 12964,593.47,,False
31246,P10,29/04/2024,CARD PURCHASE 29APR ROLLD 5544 SANDY BAY,15.22,,False
31247,P10,29/04/2024,EFTPOS PURCHASE DAILY GRIND SANDY BAY TID 366068,5.03,,False
31248,P10,29/04/2024,POS SINGLE O SANDY BAY TID 436265,6.04,,False
31249,P10,30/04/2024,VISA PURCHASE CAMPOS CBD,6.04,,False
31250,P10,30/04/2024,CARD PURCHASE 30APR DAILY GRIND 7674 BATTERY PT,4.61,,False
31251,P10,30/04/2024,POS TANPOPO JAPANESE CBD TID 681575,10.19,,False
31252,P10,01/05/2024,DIRECT DEBIT BUPA AUSTRALIA DDR ID 077021,147.79,,False
31253,P10,01/05/2024,GREENCARD TOP UP HOBART TAS,50.0,,False
31254,P10,01/05/2024,EFTPOS PURCHASE COLES CBD TID 657243,37.69,,False
31255,P10,01/05/2024,DOORDASH *ORDER DOORDASH.COM AUS REF 12084,26.72,,False
31256,P10,01/05/2024,CARD PURCHASE 01MAY CAMPOS 7635 CBD,4.95,,False
31257,P10,01/05/2024,VISA PURCHASE SINGLE O NORTH HOBART,5.07,,False
31258,P10,02/05/2024,MENULOG ONLINE AUSTRALIA ORD 859005,32.59,,False
31259,P10,02/05/2024,POS RUBY COFFEE CBD TID 221565,5.5,,False
31260,P10,02/05/2024,EFTPOS PURCHASE CAMPOS CBD TID 874660,4.88,,False
31261,P10,02/05/2024,VISA PURCHASE COFFEE HERO CBD,5.76,,False
31262,P10,02/05/2024,POS MECCA SANDY BAY TID 895339,6.34,,False
31263,P10,02/05/2024,EFTPOS PURCHASE GUZMAN Y GOMEZ CBD TID 245373,11.01,,False
31264,P10,02/05/2024,POS 7-ELEVEN SANDY BAY TID 958630,5.39,,False
31265,P10,03/05/2024,VISA PURCHASE ROLLD BATTERY PT,17.46,,False
31266,P10,03/05/2024,VISA PURCHASE MECCA SANDY BAY,4.6,,False
31267,P10,03/05/2024,VISA PURCHASE SINGLE O SANDY BAY,5.55,,False
31268,P10,03/05/2024,VISA PURCHASE TANPOPO JAPANESE BATTERY PT,15.04,,False
31269,P10,03/05/2024,EFTPOS PURCHASE MUJI SYDNEY CBD TID 790787,89.95,,False
31270,P10,04/05/2024,POS IGA SANDY BAY TID 371312,29.95,,False
31271,P10,04/05/2024,VISA PURCHASE PASTAIO SANDY BAY,46.5,,False
31272,P10,04/05/2024,CARD PURCHASE 04MAY COFFEE HERO 7747 BATTERY PT,5.55,,False
31273,P10,05/05/2024,POS MECCA SANDY BAY TID 236511,5.84,,False
31274,P10,05/05/2024,VISA PURCHASE SINGLE O CBD,5.78,,False
31275,P10,05/05/2024,EFTPOS PURCHASE 7-ELEVEN BATTERY PT TID 817101,8.63,,False
31276,P10,06/05/2024,PAYID TRANSFER TO RENT HOBART 18 REF 85215,593.47,,False
31277,P10,06/05/2024,CARD PURCHASE 06MAY 7-ELEVEN 2391 CBD,7.27,,False
31278,P10,06/05/2024,VISA PURCHASE ST DREUX CBD,5.72,,False
31279,P10,07/05/2024,DIRECT DEBIT OPTUS BILL DDR ID 080847,82.29,,False
31280,P10,07/05/2024,POS RUBY COFFEE BATTERY PT TID 590268,5.77,,False
31281,P10,07/05/2024,VISA PURCHASE MECCA CBD,5.32,,False
31282,P10,07/05/2024,CARD PURCHASE 07MAY HOKKAIDO RAMEN 2455 SANDY BAY,16.04,,False
31283,P10,07/05/2024,POS SINGLE O SANDY BAY TID 716872,5.8,,False
31284,P10,07/05/2024,APPLE.COM/BILL AUS,1.49,,False
31285,P10,07/05/2024,NBK TRSF FROM SAVER,-1451.69,,False
31286,P10,08/05/2024,EFTPOS PURCHASE ST DREUX CBD TID 117212,5.49,,False
31287,P10,08/05/2024,POS ROLLD NORTH HOBART TID 970141,9.69,,False
31288,P10,08/05/2024,EFTPOS PURCHASE PITA PIT SANDY BAY TID 704482,14.09,,False
31289,P10,08/05/2024,CARD PURCHASE 08MAY ROLLD 8735 SANDY BAY,10.71,,False
31290,P10,08/05/2024,VISA PURCHASE DAILY GRIND CBD,4.92,,False
31291,P10,08/05/2024,VISA PURCHASE PITA PIT SANDY BAY,12.58,,False
31292,P10,08/05/2024,POS RUBY COFFEE BATTERY PT TID 534788,4.81,,False
31293,P10,09/05/2024,VISA PURCHASE ROLLD NORTH HOBART,10.85,,False
